rownumber,jobcode,Timestamp,Local Date,Local Time,Temperature (°C),Humidity (%),Latitude,Longitude,Altitude (m),Accuracy (m),Speed (MPH)
668382,Tracy080925_022-20250809 205154,1754799067091,8/9/2025,21:11:07,31.14,0.0,37.743322,-121.428605,14.21,2.42,23.64
669372,Tracy080925_022-20250809 205154,1754799068081,8/9/2025,21:11:08,31.08,0.0,37.743320,-121.428725,14.15,2.31,23.62
670392,Tracy080925_022-20250809 205154,1754799069101,8/9/2025,21:11:09,31.05,0.0,37.743321,-121.428844,14.24,2.20,23.55
671383,Tracy080925_022-20250809 205154,1754799070092,8/9/2025,21:11:10,31.05,0.0,37.743322,-121.428963,14.12,2.17,23.49
672402,Tracy080925_022-20250809 205154,1754799071111,8/9/2025,21:11:11,31.08,0.0,37.743320,-121.429083,14.20,2.13,23.67
673392,Tracy080925_022-20250809 205154,1754799072101,8/9/2025,21:11:12,31.12,0.0,37.743319,-121.429202,14.13,2.10,23.67
674413,Tracy080925_022-20250809 205154,1754799073122,8/9/2025,21:11:13,31.08,0.0,37.743318,-121.429321,14.09,2.05,23.49
675402,Tracy080925_022-20250809 205154,1754799074111,8/9/2025,21:11:14,31.05,0.0,37.743320,-121.429439,14.04,2.03,23.15
676392,Tracy080925_022-20250809 205154,1754799075101,8/9/2025,21:11:15,31.09,0.0,37.743322,-121.429544,14.12,2.04,20.76
677413,Tracy080925_022-20250809 205154,1754799076122,8/9/2025,21:11:16,31.00,0.0,37.743322,-121.429623,14.16,2.11,15.95
678402,Tracy080925_022-20250809 205154,1754799077111,8/9/2025,21:11:17,31.00,0.0,37.743320,-121.429677,14.48,2.07,11.27
679392,Tracy080925_022-20250809 205154,1754799078101,8/9/2025,21:11:18,30.94,0.0,37.743320,-121.429719,14.36,2.20,8.21
680382,Tracy080925_022-20250809 205154,1754799079091,8/9/2025,21:11:19,30.90,0.0,37.743322,-121.429737,14.22,2.22,3.69
681373,Tracy080925_022-20250809 205154,1754799080082,8/9/2025,21:11:20,30.88,0.0,37.743322,-121.429746,14.25,2.22,2.19
682393,Tracy080925_022-20250809 205154,1754799081102,8/9/2025,21:11:21,30.87,0.0,37.743322,-121.429765,14.42,2.64,3.47
683383,Tracy080925_022-20250809 205154,1754799082092,8/9/2025,21:11:22,30.86,0.0,37.743323,-121.429801,14.49,2.59,7.05
684463,Tracy080925_022-20250809 205154,1754799083172,8/9/2025,21:11:23,30.83,0.0,37.743323,-121.429858,14.49,2.75,10.76
685393,Tracy080925_022-20250809 205154,1754799084102,8/9/2025,21:11:24,30.85,0.0,37.743324,-121.429933,14.33,2.70,14.32
686383,Tracy080925_022-20250809 205154,1754799085092,8/9/2025,21:11:25,30.92,0.0,37.743324,-121.430019,14.21,2.62,16.73
687373,Tracy080925_022-20250809 205154,1754799086082,8/9/2025,21:11:26,30.96,0.0,37.743323,-121.430111,14.25,2.52,18.16
688393,Tracy080925_022-20250809 205154,1754799087102,8/9/2025,21:11:27,30.94,0.0,37.743323,-121.430213,14.31,2.39,20.04
689383,Tracy080925_022-20250809 205154,1754799088092,8/9/2025,21:11:28,30.99,0.0,37.743323,-121.430325,14.18,3.13,21.83
690373,Tracy080925_022-20250809 205154,1754799089082,8/9/2025,21:11:29,30.92,0.0,37.743323,-121.430446,13.99,2.96,23.44
691393,Tracy080925_022-20250809 205154,1754799090102,8/9/2025,21:11:30,30.86,0.0,37.743324,-121.430571,14.08,3.06,24.52
692383,Tracy080925_022-20250809 205154,1754799091092,8/9/2025,21:11:31,30.88,0.0,37.743323,-121.430693,14.12,2.99,24.09
693403,Tracy080925_022-20250809 205154,1754799092112,8/9/2025,21:11:32,30.88,0.0,37.743324,-121.430809,14.29,2.55,22.95
694393,Tracy080925_022-20250809 205154,1754799093102,8/9/2025,21:11:33,30.88,0.0,37.743324,-121.430930,14.36,2.53,23.24
695413,Tracy080925_022-20250809 205154,1754799094122,8/9/2025,21:11:34,30.91,0.0,37.743325,-121.431050,14.36,2.49,23.51
696403,Tracy080925_022-20250809 205154,1754799095112,8/9/2025,21:11:35,30.89,0.0,37.743325,-121.431170,14.44,3.11,23.58
697393,Tracy080925_022-20250809 205154,1754799096102,8/9/2025,21:11:36,30.90,0.0,37.743326,-121.431290,14.54,2.66,23.69
698413,Tracy080925_022-20250809 205154,1754799097122,8/9/2025,21:11:37,30.93,0.0,37.743328,-121.431409,14.68,2.42,23.26
699403,Tracy080925_022-20250809 205154,1754799098112,8/9/2025,21:11:38,30.92,0.0,37.743328,-121.431528,14.70,2.75,23.38
700393,Tracy080925_022-20250809 205154,1754799099102,8/9/2025,21:11:39,30.96,0.0,37.743327,-121.431649,14.85,2.75,23.64
701413,Tracy080925_022-20250809 205154,1754799100122,8/9/2025,21:11:40,30.93,0.0,37.743328,-121.431769,14.72,2.72,23.53
702373,Tracy080925_022-20250809 205154,1754799101082,8/9/2025,21:11:41,30.95,0.0,37.743326,-121.431882,14.60,3.14,22.79
703393,Tracy080925_022-20250809 205154,1754799102102,8/9/2025,21:11:42,30.99,0.0,37.743325,-121.431993,14.47,2.65,21.88
704383,Tracy080925_022-20250809 205154,1754799103092,8/9/2025,21:11:43,30.93,0.0,37.743323,-121.432102,14.58,2.37,21.09
705403,Tracy080925_022-20250809 205154,1754799104112,8/9/2025,21:11:44,30.89,0.0,37.743322,-121.432207,14.53,2.45,20.56
706392,Tracy080925_022-20250809 205154,1754799105101,8/9/2025,21:11:45,30.87,0.0,37.743322,-121.432307,14.41,2.35,19.86
707384,Tracy080925_022-20250809 205154,1754799106093,8/9/2025,21:11:46,30.86,0.0,37.743323,-121.432406,14.33,2.21,19.69
708403,Tracy080925_022-20250809 205154,1754799107112,8/9/2025,21:11:47,30.88,0.0,37.743326,-121.432510,14.32,2.12,20.33
709393,Tracy080925_022-20250809 205154,1754799108102,8/9/2025,21:11:48,30.84,0.0,37.743327,-121.432615,14.19,2.07,20.74
710384,Tracy080925_022-20250809 205154,1754799109093,8/9/2025,21:11:49,30.78,0.0,37.743329,-121.432719,14.13,2.30,20.56
711403,Tracy080925_022-20250809 205154,1754799110112,8/9/2025,21:11:50,30.76,0.0,37.743330,-121.432813,14.08,2.18,18.23
712393,Tracy080925_022-20250809 205154,1754799111102,8/9/2025,21:11:51,30.73,0.0,37.743331,-121.432885,14.06,2.51,14.63
713444,Tracy080925_022-20250809 205154,1754799112153,8/9/2025,21:11:52,30.73,0.0,37.743328,-121.432937,14.00,2.37,10.09
714405,Tracy080925_022-20250809 205154,1754799113114,8/9/2025,21:11:53,30.73,0.0,37.743326,-121.432964,13.87,2.30,5.46
715393,Tracy080925_022-20250809 205154,1754799114102,8/9/2025,21:11:54,30.73,0.0,37.743327,-121.432990,13.91,2.32,5.08
716414,Tracy080925_022-20250809 205154,1754799115123,8/9/2025,21:11:55,30.71,0.0,37.743332,-121.433018,14.04,2.45,5.57
717373,Tracy080925_022-20250809 205154,1754799116082,8/9/2025,21:11:56,30.71,0.0,37.743331,-121.433047,14.18,2.59,7.72
718393,Tracy080925_022-20250809 205154,1754799117102,8/9/2025,21:11:57,30.70,0.0,37.743397,-121.433033,14.45,2.57,10.78
719384,Tracy080925_022-20250809 205154,1754799118093,8/9/2025,21:11:58,30.70,0.0,37.743448,-121.433033,14.78,2.53,13.18
720403,Tracy080925_022-20250809 205154,1754799119112,8/9/2025,21:11:59,30.67,0.0,37.743517,-121.433033,14.73,2.57,16.82
721393,Tracy080925_022-20250809 205154,1754799120102,8/9/2025,21:12:00,30.67,0.0,37.743595,-121.433034,14.87,2.89,19.62
722384,Tracy080925_022-20250809 205154,1754799121093,8/9/2025,21:12:01,30.68,0.0,37.743683,-121.433034,14.66,2.90,21.43
723374,Tracy080925_022-20250809 205154,1754799122083,8/9/2025,21:12:02,30.72,0.0,37.743770,-121.433036,14.60,2.76,22.01
724394,Tracy080925_022-20250809 205154,1754799123103,8/9/2025,21:12:03,30.71,0.0,37.743861,-121.433037,14.58,3.24,22.19
725384,Tracy080925_022-20250809 205154,1754799124093,8/9/2025,21:12:04,30.70,0.0,37.743950,-121.433039,14.62,4.00,22.19
726404,Tracy080925_022-20250809 205154,1754799125113,8/9/2025,21:12:05,30.62,0.0,37.744042,-121.433041,14.73,4.15,22.44
727393,Tracy080925_022-20250809 205154,1754799126102,8/9/2025,21:12:06,30.67,0.0,37.744131,-121.433041,14.79,3.48,22.37
728384,Tracy080925_022-20250809 205154,1754799127093,8/9/2025,21:12:07,30.68,0.0,37.744219,-121.433042,14.77,3.74,22.35
729404,Tracy080925_022-20250809 205154,1754799128113,8/9/2025,21:12:08,30.68,0.0,37.744311,-121.433042,14.75,3.52,22.66
730394,Tracy080925_022-20250809 205154,1754799129103,8/9/2025,21:12:09,30.61,0.0,37.744404,-121.433041,14.78,3.58,22.88
731384,Tracy080925_022-20250809 205154,1754799130093,8/9/2025,21:12:10,30.58,0.0,37.744498,-121.433042,14.73,3.45,23.09
732404,Tracy080925_022-20250809 205154,1754799131113,8/9/2025,21:12:11,30.55,0.0,37.744588,-121.433041,14.58,3.37,22.37
733424,Tracy080925_022-20250809 205154,1754799132133,8/9/2025,21:12:12,30.55,0.0,37.744668,-121.433042,14.66,3.19,20.11
734384,Tracy080925_022-20250809 205154,1754799133093,8/9/2025,21:12:13,30.55,0.0,37.744744,-121.433044,14.61,3.08,18.84
735404,Tracy080925_022-20250809 205154,1754799134113,8/9/2025,21:12:14,30.57,0.0,37.744810,-121.433045,14.61,3.59,16.46
736394,Tracy080925_022-20250809 205154,1754799135103,8/9/2025,21:12:15,30.56,0.0,37.744853,-121.433046,14.52,3.52,10.87
737384,Tracy080925_022-20250809 205154,1754799136093,8/9/2025,21:12:16,30.56,0.0,37.744868,-121.433045,14.36,3.43,4.47
738404,Tracy080925_022-20250809 205154,1754799137113,8/9/2025,21:12:17,30.57,0.0,37.744877,-121.433045,14.24,3.30,3.04
739394,Tracy080925_022-20250809 205154,1754799138103,8/9/2025,21:12:18,30.58,0.0,37.744894,-121.433043,14.23,3.16,4.47
740414,Tracy080925_022-20250809 205154,1754799139123,8/9/2025,21:12:19,30.58,0.0,37.744917,-121.433034,14.21,2.99,7.76
741404,Tracy080925_022-20250809 205154,1754799140113,8/9/2025,21:12:20,30.55,0.0,37.744941,-121.433007,14.33,2.87,11.25
742394,Tracy080925_022-20250809 205154,1754799141103,8/9/2025,21:12:21,30.52,0.0,37.744946,-121.432961,14.33,2.85,12.82
743444,Tracy080925_022-20250809 205154,1754799142153,8/9/2025,21:12:22,30.52,0.0,37.744947,-121.432899,14.39,2.76,14.14
744404,Tracy080925_022-20250809 205154,1754799143113,8/9/2025,21:12:23,30.50,0.0,37.744949,-121.432813,14.40,2.85,17.07
745394,Tracy080925_022-20250809 205154,1754799144103,8/9/2025,21:12:24,30.52,0.0,37.744950,-121.432712,14.42,2.94,19.60
746408,Tracy080925_022-20250809 205154,1754799145117,8/9/2025,21:12:25,30.48,0.0,37.744950,-121.432601,14.29,3.26,21.94
747374,Tracy080925_022-20250809 205154,1754799146083,8/9/2025,21:12:26,30.60,0.0,37.744950,-121.432477,14.23,3.04,24.25
748394,Tracy080925_022-20250809 205154,1754799147103,8/9/2025,21:12:27,30.62,0.0,37.744951,-121.432353,14.15,2.60,24.47
749385,Tracy080925_022-20250809 205154,1754799148094,8/9/2025,21:12:28,30.60,0.0,37.744954,-121.432232,14.17,3.00,24.09
750405,Tracy080925_022-20250809 205154,1754799149114,8/9/2025,21:12:29,30.56,0.0,37.744954,-121.432110,14.17,3.59,23.60
751394,Tracy080925_022-20250809 205154,1754799150103,8/9/2025,21:12:30,30.54,0.0,37.744957,-121.431991,14.20,3.25,23.49
752385,Tracy080925_022-20250809 205154,1754799151094,8/9/2025,21:12:31,30.54,0.0,37.744958,-121.431876,14.14,2.88,22.73
753435,Tracy080925_022-20250809 205154,1754799152144,8/9/2025,21:12:32,30.59,0.0,37.744959,-121.431765,14.08,2.79,21.54
754395,Tracy080925_022-20250809 205154,1754799153104,8/9/2025,21:12:33,30.59,0.0,37.744961,-121.431677,14.09,2.53,17.52
755415,Tracy080925_022-20250809 205154,1754799154124,8/9/2025,21:12:34,30.59,0.0,37.744963,-121.431620,14.17,3.46,11.23
756405,Tracy080925_022-20250809 205154,1754799155114,8/9/2025,21:12:35,30.55,0.0,37.744949,-121.431583,14.17,3.44,7.16
757395,Tracy080925_022-20250809 205154,1754799156104,8/9/2025,21:12:36,30.55,0.0,37.744949,-121.431547,14.38,3.68,5.91
758415,Tracy080925_022-20250809 205154,1754799157124,8/9/2025,21:12:37,30.52,0.0,37.744949,-121.431516,14.38,3.55,6.26
759405,Tracy080925_022-20250809 205154,1754799158114,8/9/2025,21:12:38,30.52,0.0,37.744957,-121.431490,14.25,3.44,7.85
760395,Tracy080925_022-20250809 205154,1754799159104,8/9/2025,21:12:39,30.51,0.0,37.745070,-121.431430,14.09,3.42,9.57
761385,Tracy080925_022-20250809 205154,1754799160094,8/9/2025,21:12:40,30.48,0.0,37.745124,-121.431430,13.88,3.39,11.88
762435,Tracy080925_022-20250809 205154,1754799161144,8/9/2025,21:12:41,30.48,0.0,37.745182,-121.431429,13.83,3.45,13.76
763395,Tracy080925_022-20250809 205154,1754799162104,8/9/2025,21:12:42,30.50,0.0,37.745248,-121.431430,13.80,3.40,15.48
764445,Tracy080925_022-20250809 205154,1754799163154,8/9/2025,21:12:43,30.48,0.0,37.745311,-121.431431,13.57,3.22,15.86
765405,Tracy080925_022-20250809 205154,1754799164114,8/9/2025,21:12:44,30.52,0.0,37.745376,-121.431432,13.46,2.98,16.11
766395,Tracy080925_022-20250809 205154,1754799165104,8/9/2025,21:12:45,30.49,0.0,37.745441,-121.431434,13.48,2.99,16.22
767415,Tracy080925_022-20250809 205154,1754799166124,8/9/2025,21:12:46,30.48,0.0,37.745507,-121.431435,13.45,3.82,16.31
768405,Tracy080925_022-20250809 205154,1754799167114,8/9/2025,21:12:47,30.48,0.0,37.745573,-121.431435,13.39,3.72,16.33
769365,Tracy080925_022-20250809 205154,1754799168074,8/9/2025,21:12:48,30.58,0.0,37.745642,-121.431436,13.29,3.38,16.80
770415,Tracy080925_022-20250809 205154,1754799169124,8/9/2025,21:12:49,30.58,0.0,37.745709,-121.431436,13.27,3.59,16.84
771405,Tracy080925_022-20250809 205154,1754799170114,8/9/2025,21:12:50,30.52,0.0,37.745780,-121.431437,13.24,3.40,17.05
772397,Tracy080925_022-20250809 205154,1754799171106,8/9/2025,21:12:51,30.46,0.0,37.745848,-121.431438,13.25,3.37,17.05
773415,Tracy080925_022-20250809 205154,1754799172124,8/9/2025,21:12:52,30.47,0.0,37.745918,-121.431438,13.29,3.23,17.85
774405,Tracy080925_022-20250809 205154,1754799173114,8/9/2025,21:12:53,30.46,0.0,37.745992,-121.431441,13.28,3.48,18.84
775395,Tracy080925_022-20250809 205154,1754799174104,8/9/2025,21:12:54,30.48,0.0,37.746067,-121.431443,12.92,3.21,18.14
776385,Tracy080925_022-20250809 205154,1754799175094,8/9/2025,21:12:55,30.51,0.0,37.746137,-121.431443,12.89,3.20,17.25
777405,Tracy080925_022-20250809 205154,1754799176114,8/9/2025,21:12:56,30.61,0.0,37.746190,-121.431436,12.96,2.96,14.23
778395,Tracy080925_022-20250809 205154,1754799177104,8/9/2025,21:12:57,30.56,0.0,37.746227,-121.431429,12.96,2.72,10.87
779385,Tracy080925_022-20250809 205154,1754799178094,8/9/2025,21:12:58,30.55,0.0,37.746242,-121.431422,12.87,2.69,6.02
780405,Tracy080925_022-20250809 205154,1754799179114,8/9/2025,21:12:59,30.56,0.0,37.746254,-121.431417,12.89,2.81,5.28
781395,Tracy080925_022-20250809 205154,1754799180104,8/9/2025,21:13:00,30.55,0.0,37.746268,-121.431407,13.09,2.88,6.13
782385,Tracy080925_022-20250809 205154,1754799181094,8/9/2025,21:13:01,30.54,0.0,37.746286,-121.431419,13.23,2.84,9.46
783405,Tracy080925_022-20250809 205154,1754799182114,8/9/2025,21:13:02,30.51,0.0,37.746301,-121.431412,13.46,2.93,11.61
784485,Tracy080925_022-20250809 205154,1754799183194,8/9/2025,21:13:03,30.48,0.0,37.746301,-121.431303,13.47,2.87,12.55
785385,Tracy080925_022-20250809 205154,1754799184094,8/9/2025,21:13:04,30.45,0.0,37.746301,-121.431237,13.44,2.85,13.87
786436,Tracy080925_022-20250809 205154,1754799185145,8/9/2025,21:13:05,30.43,0.0,37.746299,-121.431159,13.35,2.78,15.50
787395,Tracy080925_022-20250809 205154,1754799186104,8/9/2025,21:13:06,30.46,0.0,37.746297,-121.431074,13.32,2.88,16.26
788416,Tracy080925_022-20250809 205154,1754799187125,8/9/2025,21:13:07,30.46,0.0,37.746297,-121.430989,13.28,2.97,16.31
789435,Tracy080925_022-20250809 205154,1754799188144,8/9/2025,21:13:08,30.37,0.0,37.746298,-121.430901,13.37,2.89,17.29
790395,Tracy080925_022-20250809 205154,1754799189104,8/9/2025,21:13:09,30.34,0.0,37.746300,-121.430806,13.31,2.66,18.37
791385,Tracy080925_022-20250809 205154,1754799190094,8/9/2025,21:13:10,30.36,0.0,37.746301,-121.430704,13.24,3.11,20.00
792406,Tracy080925_022-20250809 205154,1754799191115,8/9/2025,21:13:11,30.38,0.0,37.746303,-121.430594,13.17,2.72,21.77
793395,Tracy080925_022-20250809 205154,1754799192104,8/9/2025,21:13:12,30.37,0.0,37.746312,-121.430489,12.79,3.56,21.59
794386,Tracy080925_022-20250809 205154,1754799193095,8/9/2025,21:13:13,30.34,0.0,37.746310,-121.430380,12.79,4.00,21.47
795437,Tracy080925_022-20250809 205154,1754799194146,8/9/2025,21:13:14,30.32,0.0,37.746305,-121.430273,12.75,3.39,20.74
796395,Tracy080925_022-20250809 205154,1754799195104,8/9/2025,21:13:15,30.31,0.0,37.746303,-121.430186,12.72,2.90,17.34
797386,Tracy080925_022-20250809 205154,1754799196095,8/9/2025,21:13:16,30.34,0.0,37.746301,-121.430119,12.81,3.07,13.02
798436,Tracy080925_022-20250809 205154,1754799197145,8/9/2025,21:13:17,30.35,0.0,37.746297,-121.430070,12.77,2.80,10.38
799395,Tracy080925_022-20250809 205154,1754799198104,8/9/2025,21:13:18,30.31,0.0,37.746294,-121.430032,12.74,2.64,7.63
800386,Tracy080925_022-20250809 205154,1754799199095,8/9/2025,21:13:19,30.29,0.0,37.746290,-121.430010,12.81,2.83,5.17
801406,Tracy080925_022-20250809 205154,1754799200115,8/9/2025,21:13:20,30.27,0.0,37.746285,-121.429985,12.97,3.17,6.29
802396,Tracy080925_022-20250809 205154,1754799201105,8/9/2025,21:13:21,30.24,0.0,37.746273,-121.429963,12.94,3.32,8.46
803388,Tracy080925_022-20250809 205154,1754799202097,8/9/2025,21:13:22,30.33,0.0,37.746280,-121.429944,12.96,3.23,11.41
804406,Tracy080925_022-20250809 205154,1754799203115,8/9/2025,21:13:23,30.45,0.0,37.746202,-121.429940,13.08,3.10,13.18
805396,Tracy080925_022-20250809 205154,1754799204105,8/9/2025,21:13:24,30.47,0.0,37.746146,-121.429938,12.96,3.16,15.57
806388,Tracy080925_022-20250809 205154,1754799205097,8/9/2025,21:13:25,30.41,0.0,37.746071,-121.429936,13.04,3.33,18.34
807378,Tracy080925_022-20250809 205154,1754799206087,8/9/2025,21:13:26,30.37,0.0,37.745992,-121.429938,13.03,3.38,19.86
808396,Tracy080925_022-20250809 205154,1754799207105,8/9/2025,21:13:27,30.30,0.0,37.745905,-121.429940,13.07,3.38,21.41
809399,Tracy080925_022-20250809 205154,1754799208108,8/9/2025,21:13:28,30.31,0.0,37.745812,-121.429941,13.06,3.45,22.91
810406,Tracy080925_022-20250809 205154,1754799209115,8/9/2025,21:13:29,30.32,0.0,37.745718,-121.429941,13.11,3.31,23.31
811398,Tracy080925_022-20250809 205154,1754799210107,8/9/2025,21:13:30,30.33,0.0,37.745627,-121.429941,13.20,2.78,22.75
812415,Tracy080925_022-20250809 205154,1754799211124,8/9/2025,21:13:31,30.38,0.0,37.745539,-121.429940,13.35,2.44,21.83
813409,Tracy080925_022-20250809 205154,1754799212118,8/9/2025,21:13:32,30.37,0.0,37.745452,-121.429939,13.42,3.07,21.09
814396,Tracy080925_022-20250809 205154,1754799213105,8/9/2025,21:13:33,30.37,0.0,37.745371,-121.429938,13.48,3.70,20.15
815419,Tracy080925_022-20250809 205154,1754799214128,8/9/2025,21:13:34,30.37,0.0,37.745294,-121.429940,13.80,3.85,19.17
816407,Tracy080925_022-20250809 205154,1754799215116,8/9/2025,21:13:35,30.37,0.0,37.745225,-121.429922,13.86,3.38,16.62
817397,Tracy080925_022-20250809 205154,1754799216106,8/9/2025,21:13:36,30.37,0.0,37.745176,-121.429920,13.97,3.10,12.48
818416,Tracy080925_022-20250809 205154,1754799217125,8/9/2025,21:13:37,30.35,0.0,37.745140,-121.429918,14.00,2.82,9.17
819407,Tracy080925_022-20250809 205154,1754799218116,8/9/2025,21:13:38,30.31,0.0,37.745110,-121.429919,14.05,2.78,7.34
820396,Tracy080925_022-20250809 205154,1754799219105,8/9/2025,21:13:39,30.28,0.0,37.745087,-121.429920,14.01,2.65,5.99
821386,Tracy080925_022-20250809 205154,1754799220095,8/9/2025,21:13:40,30.29,0.0,37.745061,-121.429917,14.06,2.55,6.51
822406,Tracy080925_022-20250809 205154,1754799221115,8/9/2025,21:13:41,30.34,0.0,37.745029,-121.429898,14.10,2.57,8.68
823396,Tracy080925_022-20250809 205154,1754799222105,8/9/2025,21:13:42,30.46,0.0,37.744997,-121.429896,14.11,2.50,11.14
824446,Tracy080925_022-20250809 205154,1754799223155,8/9/2025,21:13:43,30.43,0.0,37.744957,-121.429792,14.04,2.45,13.33
825407,Tracy080925_022-20250809 205154,1754799224116,8/9/2025,21:13:44,30.49,0.0,37.744970,-121.429710,14.01,2.41,16.13
826396,Tracy080925_022-20250809 205154,1754799225105,8/9/2025,21:13:45,30.49,0.0,37.744971,-121.429613,13.96,2.46,19.04
827386,Tracy080925_022-20250809 205154,1754799226095,8/9/2025,21:13:46,30.49,0.0,37.744957,-121.429501,13.84,2.91,21.77
828407,Tracy080925_022-20250809 205154,1754799227116,8/9/2025,21:13:47,30.49,0.0,37.744957,-121.429381,13.69,3.18,23.67
829426,Tracy080925_022-20250809 205154,1754799228135,8/9/2025,21:13:48,30.48,0.0,37.744957,-121.429262,13.61,3.73,23.87
830417,Tracy080925_022-20250809 205154,1754799229126,8/9/2025,21:13:49,30.54,0.0,37.744957,-121.429140,13.59,3.06,24.09
831407,Tracy080925_022-20250809 205154,1754799230116,8/9/2025,21:13:50,30.53,0.0,37.744957,-121.429018,13.57,3.44,24.32
832396,Tracy080925_022-20250809 205154,1754799231105,8/9/2025,21:13:51,30.55,0.0,37.744957,-121.428895,13.55,3.04,24.36
833386,Tracy080925_022-20250809 205154,1754799232095,8/9/2025,21:13:52,30.52,0.0,37.744958,-121.428771,13.67,2.58,24.52
834436,Tracy080925_022-20250809 205154,1754799233145,8/9/2025,21:13:53,30.59,0.0,37.744957,-121.428645,13.65,2.65,24.81
835396,Tracy080925_022-20250809 205154,1754799234105,8/9/2025,21:13:54,30.61,0.0,37.744958,-121.428517,13.58,2.55,25.14
836386,Tracy080925_022-20250809 205154,1754799235095,8/9/2025,21:13:55,30.63,0.0,37.744958,-121.428387,13.49,3.02,25.52
837407,Tracy080925_022-20250809 205154,1754799236116,8/9/2025,21:13:56,30.58,0.0,37.744959,-121.428260,13.54,2.76,25.50
838396,Tracy080925_022-20250809 205154,1754799237105,8/9/2025,21:13:57,30.55,0.0,37.744960,-121.428134,13.49,2.41,24.99
839386,Tracy080925_022-20250809 205154,1754799238095,8/9/2025,21:13:58,30.65,0.0,37.744960,-121.428007,13.48,2.50,24.99
840407,Tracy080925_022-20250809 205154,1754799239116,8/9/2025,21:13:59,30.47,0.0,37.744961,-121.427880,13.44,2.81,24.87
841397,Tracy080925_022-20250809 205154,1754799240106,8/9/2025,21:14:00,30.40,0.0,37.744962,-121.427757,13.44,2.44,24.45
842386,Tracy080925_022-20250809 205154,1754799241095,8/9/2025,21:14:01,30.41,0.0,37.744963,-121.427635,13.47,2.71,24.18
